hour,zone,total_ridership
2025-02-14 08:00:00.000000 UTC,Outside,254058
2025-02-14 09:00:00.000000 UTC,Inside,33535
2025-02-14 09:00:00.000000 UTC,Outside,165344
2025-02-14 10:00:00.000000 UTC,Inside,26675
2025-02-14 10:00:00.000000 UTC,Outside,127746
2025-02-14 11:00:00.000000 UTC,Inside,28733
2025-02-14 11:00:00.000000 UTC,Outside,125956
2025-02-14 12:00:00.000000 UTC,Inside,33456
2025-02-14 12:00:00.000000 UTC,Outside,138502
2025-02-14 13:00:00.000000 UTC,Inside,39231
2025-02-14 13:00:00.000000 UTC,Outside,161548
2025-02-14 14:00:00.000000 UTC,Inside,51980
2025-02-14 14:00:00.000000 UTC,Outside,205851
2025-02-14 15:00:00.000000 UTC,Inside,65768
2025-02-14 15:00:00.000000 UTC,Outside,250191
2025-02-14 16:00:00.000000 UTC,Inside,73092
2025-02-14 16:00:00.000000 UTC,Outside,258583
2025-02-14 17:00:00.000000 UTC,Inside,81252
2025-02-14 17:00:00.000000 UTC,Outside,264730
2025-02-14 18:00:00.000000 UTC,Inside,64916
2025-02-14 18:00:00.000000 UTC,Outside,208106
2025-02-14 19:00:00.000000 UTC,Inside,46756
2025-02-14 19:00:00.000000 UTC,Outside,149035
2025-02-14 20:00:00.000000 UTC,Inside,35046
2025-02-14 20:00:00.000000 UTC,Outside,109618
2025-02-14 21:00:00.000000 UTC,Inside,32843
2025-02-14 21:00:00.000000 UTC,Outside,89398
2025-02-14 22:00:00.000000 UTC,Inside,28737
2025-02-14 22:00:00.000000 UTC,Outside,73016
2025-02-14 23:00:00.000000 UTC,Inside,20937
2025-02-14 23:00:00.000000 UTC,Outside,55075
2025-02-15 00:00:00.000000 UTC,Inside,13514
2025-02-15 00:00:00.000000 UTC,Outside,32690
2025-02-15 01:00:00.000000 UTC,Inside,6732
2025-02-15 01:00:00.000000 UTC,Outside,15855
2025-02-15 02:00:00.000000 UTC,Inside,3574
2025-02-15 02:00:00.000000 UTC,Outside,9217
2025-02-15 03:00:00.000000 UTC,Inside,2221
2025-02-15 03:00:00.000000 UTC,Outside,7062
2025-02-15 04:00:00.000000 UTC,Inside,1827
2025-02-15 04:00:00.000000 UTC,Outside,10822
2025-02-15 05:00:00.000000 UTC,Inside,2122
2025-02-15 05:00:00.000000 UTC,Outside,21640
2025-02-15 06:00:00.000000 UTC,Inside,4600
2025-02-15 06:00:00.000000 UTC,Outside,40783
2025-02-15 07:00:00.000000 UTC,Inside,7418
2025-02-15 07:00:00.000000 UTC,Outside,61819
2025-02-15 08:00:00.000000 UTC,Inside,11353
2025-02-15 08:00:00.000000 UTC,Outside,78088
2025-02-15 09:00:00.000000 UTC,Inside,16480
2025-02-15 09:00:00.000000 UTC,Outside,89301
2025-02-15 10:00:00.000000 UTC,Inside,20826
2025-02-15 10:00:00.000000 UTC,Outside,98893
2025-02-15 11:00:00.000000 UTC,Inside,25972
2025-02-15 11:00:00.000000 UTC,Outside,111571
2025-02-15 12:00:00.000000 UTC,Inside,31710
2025-02-15 12:00:00.000000 UTC,Outside,125242
2025-02-15 13:00:00.000000 UTC,Inside,36110
2025-02-15 13:00:00.000000 UTC,Outside,139052
2025-02-15 14:00:00.000000 UTC,Inside,40628
2025-02-15 14:00:00.000000 UTC,Outside,146335
2025-02-15 15:00:00.000000 UTC,Inside,43457
2025-02-15 15:00:00.000000 UTC,Outside,148098
2025-02-15 16:00:00.000000 UTC,Inside,44980
2025-02-15 16:00:00.000000 UTC,Outside,140066
2025-02-15 17:00:00.000000 UTC,Inside,40919
2025-02-15 17:00:00.000000 UTC,Outside,131695
2025-02-15 18:00:00.000000 UTC,Inside,38501
2025-02-15 18:00:00.000000 UTC,Outside,120582
2025-02-15 19:00:00.000000 UTC,Inside,32460
2025-02-15 19:00:00.000000 UTC,Outside,98321
2025-02-15 20:00:00.000000 UTC,Inside,24631
2025-02-15 20:00:00.000000 UTC,Outside,73687
2025-02-15 21:00:00.000000 UTC,Inside,22236
2025-02-15 21:00:00.000000 UTC,Outside,65463
2025-02-15 22:00:00.000000 UTC,Inside,23195
2025-02-15 22:00:00.000000 UTC,Outside,59599
2025-02-15 23:00:00.000000 UTC,Inside,18080
2025-02-15 23:00:00.000000 UTC,Outside,45703
2025-02-16 00:00:00.000000 UTC,Inside,10753
2025-02-16 00:00:00.000000 UTC,Outside,26168
2025-02-16 01:00:00.000000 UTC,Inside,5056
2025-02-16 01:00:00.000000 UTC,Outside,13081
2025-02-16 02:00:00.000000 UTC,Inside,2870
2025-02-16 02:00:00.000000 UTC,Outside,8232
2025-02-16 03:00:00.000000 UTC,Inside,1857
2025-02-16 03:00:00.000000 UTC,Outside,6173
2025-02-16 04:00:00.000000 UTC,Inside,1472
2025-02-16 04:00:00.000000 UTC,Outside,8685
2025-02-16 05:00:00.000000 UTC,Inside,1535
2025-02-16 05:00:00.000000 UTC,Outside,15216
2025-02-16 06:00:00.000000 UTC,Inside,3193
2025-02-16 06:00:00.000000 UTC,Outside,28216
2025-02-16 07:00:00.000000 UTC,Inside,5298
2025-02-16 07:00:00.000000 UTC,Outside,41175
2025-02-16 08:00:00.000000 UTC,Inside,8206
2025-02-16 08:00:00.000000 UTC,Outside,53747
2025-02-16 09:00:00.000000 UTC,Inside,13218
2025-02-16 09:00:00.000000 UTC,Outside,68277
2025-02-16 10:00:00.000000 UTC,Inside,17577
2025-02-16 10:00:00.000000 UTC,Outside,80902
2025-02-16 11:00:00.000000 UTC,Inside,22226
2025-02-16 11:00:00.000000 UTC,Outside,89668
2025-02-16 12:00:00.000000 UTC,Inside,26912
2025-02-16 12:00:00.000000 UTC,Outside,101649
2025-02-16 13:00:00.000000 UTC,Inside,29785
2025-02-16 13:00:00.000000 UTC,Outside,105909
2025-02-16 14:00:00.000000 UTC,Inside,30947
2025-02-16 14:00:00.000000 UTC,Outside,107603
2025-02-16 15:00:00.000000 UTC,Inside,33491
2025-02-16 15:00:00.000000 UTC,Outside,107737
2025-02-16 16:00:00.000000 UTC,Inside,35254
2025-02-16 16:00:00.000000 UTC,Outside,107041
2025-02-16 17:00:00.000000 UTC,Inside,36587
2025-02-16 17:00:00.000000 UTC,Outside,112229
2025-02-16 18:00:00.000000 UTC,Inside,31075
2025-02-16 18:00:00.000000 UTC,Outside,93034
2025-02-16 19:00:00.000000 UTC,Inside,24218
2025-02-16 19:00:00.000000 UTC,Outside,72658
2025-02-16 20:00:00.000000 UTC,Inside,19401
2025-02-16 20:00:00.000000 UTC,Outside,57853
2025-02-16 21:00:00.000000 UTC,Inside,18998
2025-02-16 21:00:00.000000 UTC,Outside,50130
2025-02-16 22:00:00.000000 UTC,Inside,16475
2025-02-16 22:00:00.000000 UTC,Outside,43237
2025-02-16 23:00:00.000000 UTC,Inside,10145
2025-02-16 23:00:00.000000 UTC,Outside,29531
2025-02-17 00:00:00.000000 UTC,Inside,5828
2025-02-17 00:00:00.000000 UTC,Outside,15574
2025-02-17 01:00:00.000000 UTC,Inside,2361
2025-02-17 01:00:00.000000 UTC,Outside,6916
2025-02-17 02:00:00.000000 UTC,Inside,1325
2025-02-17 02:00:00.000000 UTC,Outside,4751
2025-02-17 03:00:00.000000 UTC,Inside,867
2025-02-17 03:00:00.000000 UTC,Outside,5133
2025-02-17 04:00:00.000000 UTC,Inside,1163
2025-02-17 04:00:00.000000 UTC,Outside,12664
2025-02-17 05:00:00.000000 UTC,Inside,3268
2025-02-17 05:00:00.000000 UTC,Outside,39565
2025-02-17 06:00:00.000000 UTC,Inside,8451
2025-02-17 06:00:00.000000 UTC,Outside,72804
2025-02-17 07:00:00.000000 UTC,Inside,13377
2025-02-17 07:00:00.000000 UTC,Outside,101394
2025-02-17 08:00:00.000000 UTC,Inside,20679
2025-02-17 08:00:00.000000 UTC,Outside,122528
2025-02-17 09:00:00.000000 UTC,Inside,21494
2025-02-17 09:00:00.000000 UTC,Outside,106733
2025-02-17 10:00:00.000000 UTC,Inside,22167
2025-02-17 10:00:00.000000 UTC,Outside,100506
2025-02-17 11:00:00.000000 UTC,Inside,25224
2025-02-17 11:00:00.000000 UTC,Outside,106390
2025-02-17 12:00:00.000000 UTC,Inside,29284
2025-02-17 12:00:00.000000 UTC,Outside,118197
2025-02-17 13:00:00.000000 UTC,Inside,31894
2025-02-17 13:00:00.000000 UTC,Outside,127950
2025-02-17 14:00:00.000000 UTC,Inside,36641
2025-02-17 14:00:00.000000 UTC,Outside,142567
2025-02-17 15:00:00.000000 UTC,Inside,44255
2025-02-17 15:00:00.000000 UTC,Outside,159915
2025-02-17 16:00:00.000000 UTC,Inside,46575
2025-02-17 16:00:00.000000 UTC,Outside,159300
2025-02-17 17:00:00.000000 UTC,Inside,49362
2025-02-17 17:00:00.000000 UTC,Outside,165713
2025-02-17 18:00:00.000000 UTC,Inside,42679
2025-02-17 18:00:00.000000 UTC,Outside,134047
2025-02-17 19:00:00.000000 UTC,Inside,30309
2025-02-17 19:00:00.000000 UTC,Outside,94596
2025-02-17 20:00:00.000000 UTC,Inside,22721
2025-02-17 20:00:00.000000 UTC,Outside,71568
2025-02-17 21:00:00.000000 UTC,Inside,18641
2025-02-17 21:00:00.000000 UTC,Outside,57680
2025-02-17 22:00:00.000000 UTC,Inside,14637
2025-02-17 22:00:00.000000 UTC,Outside,43254
2025-02-17 23:00:00.000000 UTC,Inside,8604
2025-02-17 23:00:00.000000 UTC,Outside,27279
2025-02-18 00:00:00.000000 UTC,Inside,4193
2025-02-18 00:00:00.000000 UTC,Outside,12669
2025-02-18 01:00:00.000000 UTC,Inside,1475
2025-02-18 01:00:00.000000 UTC,Outside,5057
2025-02-18 02:00:00.000000 UTC,Inside,824
2025-02-18 02:00:00.000000 UTC,Outside,3936
2025-02-18 03:00:00.000000 UTC,Inside,760
2025-02-18 03:00:00.000000 UTC,Outside,5727
2025-02-18 04:00:00.000000 UTC,Inside,1276
2025-02-18 04:00:00.000000 UTC,Outside,17219
2025-02-18 05:00:00.000000 UTC,Inside,6545
2025-02-18 05:00:00.000000 UTC,Outside,60082
2025-02-18 06:00:00.000000 UTC,Inside,17755
2025-02-18 06:00:00.000000 UTC,Outside,120535
2025-02-18 07:00:00.000000 UTC,Inside,38329
2025-02-18 07:00:00.000000 UTC,Outside,218691
2025-02-18 08:00:00.000000 UTC,Inside,68085
2025-02-18 08:00:00.000000 UTC,Outside,307058
2025-02-18 09:00:00.000000 UTC,Inside,48536
2025-02-18 09:00:00.000000 UTC,Outside,203066
2025-02-18 10:00:00.000000 UTC,Inside,30716
2025-02-18 10:00:00.000000 UTC,Outside,133408
2025-02-18 11:00:00.000000 UTC,Inside,28128
2025-02-18 11:00:00.000000 UTC,Outside,121535
2025-02-18 12:00:00.000000 UTC,Inside,30776
2025-02-18 12:00:00.000000 UTC,Outside,125790
2025-02-18 13:00:00.000000 UTC,Inside,33427
2025-02-18 13:00:00.000000 UTC,Outside,139508
2025-02-18 14:00:00.000000 UTC,Inside,39884
2025-02-18 14:00:00.000000 UTC,Outside,155439
2025-02-18 15:00:00.000000 UTC,Inside,53075
2025-02-18 15:00:00.000000 UTC,Outside,194440
2025-02-18 16:00:00.000000 UTC,Inside,72766
2025-02-18 16:00:00.000000 UTC,Outside,234011
2025-02-18 17:00:00.000000 UTC,Inside,108530
2025-02-18 17:00:00.000000 UTC,Outside,296398
2025-02-18 18:00:00.000000 UTC,Inside,79922
2025-02-18 18:00:00.000000 UTC,Outside,219140
2025-02-18 19:00:00.000000 UTC,Inside,45450
2025-02-18 19:00:00.000000 UTC,Outside,130848
2025-02-18 20:00:00.000000 UTC,Inside,32022
2025-02-18 20:00:00.000000 UTC,Outside,93740
2025-02-18 21:00:00.000000 UTC,Inside,27928
2025-02-18 21:00:00.000000 UTC,Outside,74042
2025-02-18 22:00:00.000000 UTC,Inside,18610
2025-02-18 22:00:00.000000 UTC,Outside,51104
2025-02-18 23:00:00.000000 UTC,Inside,10125
2025-02-18 23:00:00.000000 UTC,Outside,29937
2025-02-19 00:00:00.000000 UTC,Inside,6103
2025-02-19 00:00:00.000000 UTC,Outside,15177
2025-02-19 01:00:00.000000 UTC,Inside,1920
2025-02-19 01:00:00.000000 UTC,Outside,5809
2025-02-19 02:00:00.000000 UTC,Inside,998
2025-02-19 02:00:00.000000 UTC,Outside,3824
2025-02-19 03:00:00.000000 UTC,Inside,775
2025-02-19 03:00:00.000000 UTC,Outside,5626
2025-02-19 04:00:00.000000 UTC,Inside,1380
2025-02-19 04:00:00.000000 UTC,Outside,16845
2025-02-19 05:00:00.000000 UTC,Inside,6300
2025-02-19 05:00:00.000000 UTC,Outside,60112
2025-02-19 06:00:00.000000 UTC,Inside,18353
2025-02-19 06:00:00.000000 UTC,Outside,122879
2025-02-19 07:00:00.000000 UTC,Inside,38558
2025-02-19 07:00:00.000000 UTC,Outside,224734
2025-02-19 08:00:00.000000 UTC,Inside,69191
2025-02-19 08:00:00.000000 UTC,Outside,316891
2025-02-19 09:00:00.000000 UTC,Inside,51661
2025-02-19 09:00:00.000000 UTC,Outside,207981
2025-02-19 10:00:00.000000 UTC,Inside,31229
2025-02-19 10:00:00.000000 UTC,Outside,137340
2025-02-19 11:00:00.000000 UTC,Inside,28295
2025-02-19 11:00:00.000000 UTC,Outside,124420
2025-02-19 12:00:00.000000 UTC,Inside,31818
2025-02-19 12:00:00.000000 UTC,Outside,130856
2025-02-19 13:00:00.000000 UTC,Inside,35279
2025-02-19 13:00:00.000000 UTC,Outside,142894
2025-02-19 14:00:00.000000 UTC,Inside,41756
2025-02-19 14:00:00.000000 UTC,Outside,160159
2025-02-19 15:00:00.000000 UTC,Inside,54965
2025-02-19 15:00:00.000000 UTC,Outside,198145
2025-02-19 16:00:00.000000 UTC,Inside,77209
2025-02-19 16:00:00.000000 UTC,Outside,240756
2025-02-19 17:00:00.000000 UTC,Inside,111979
2025-02-19 17:00:00.000000 UTC,Outside,304021
2025-02-19 18:00:00.000000 UTC,Inside,83027
2025-02-19 18:00:00.000000 UTC,Outside,226605
2025-02-19 19:00:00.000000 UTC,Inside,49332
2025-02-19 19:00:00.000000 UTC,Outside,138747
2025-02-19 20:00:00.000000 UTC,Inside,34229
2025-02-19 20:00:00.000000 UTC,Outside,100651
2025-02-19 21:00:00.000000 UTC,Inside,27708
2025-02-19 21:00:00.000000 UTC,Outside,76725
2025-02-19 22:00:00.000000 UTC,Inside,21426
2025-02-19 22:00:00.000000 UTC,Outside,57140
2025-02-19 23:00:00.000000 UTC,Inside,11727
2025-02-19 23:00:00.000000 UTC,Outside,32799
2025-02-20 00:00:00.000000 UTC,Inside,6506
2025-02-20 00:00:00.000000 UTC,Outside,16359
2025-02-20 01:00:00.000000 UTC,Inside,2108
2025-02-20 01:00:00.000000 UTC,Outside,6187
2025-02-20 02:00:00.000000 UTC,Inside,1128
2025-02-20 02:00:00.000000 UTC,Outside,4344
2025-02-20 03:00:00.000000 UTC,Inside,812
2025-02-20 03:00:00.000000 UTC,Outside,5886
2025-02-20 04:00:00.000000 UTC,Inside,1399
2025-02-20 04:00:00.000000 UTC,Outside,17259
2025-02-20 05:00:00.000000 UTC,Inside,6452
2025-02-20 05:00:00.000000 UTC,Outside,59101
2025-02-20 06:00:00.000000 UTC,Inside,17313
2025-02-20 06:00:00.000000 UTC,Outside,120288
2025-02-20 07:00:00.000000 UTC,Inside,37019
2025-02-20 07:00:00.000000 UTC,Outside,218875
2025-02-20 08:00:00.000000 UTC,Inside,65297
2025-02-20 08:00:00.000000 UTC,Outside,303035
2025-02-20 09:00:00.000000 UTC,Inside,47839
2025-02-20 09:00:00.000000 UTC,Outside,203813
2025-02-20 10:00:00.000000 UTC,Inside,30278
2025-02-20 10:00:00.000000 UTC,Outside,135689
2025-02-20 11:00:00.000000 UTC,Inside,28166
2025-02-20 11:00:00.000000 UTC,Outside,122481
2025-02-20 12:00:00.000000 UTC,Inside,31503
2025-02-20 12:00:00.000000 UTC,Outside,129974
2025-02-20 13:00:00.000000 UTC,Inside,35044
2025-02-20 13:00:00.000000 UTC,Outside,142886
2025-02-20 14:00:00.000000 UTC,Inside,41669
2025-02-20 14:00:00.000000 UTC,Outside,160950
2025-02-20 15:00:00.000000 UTC,Inside,54862
2025-02-20 15:00:00.000000 UTC,Outside,202439
2025-02-20 16:00:00.000000 UTC,Inside,73502
2025-02-20 16:00:00.000000 UTC,Outside,243105
2025-02-20 17:00:00.000000 UTC,Inside,108621
2025-02-20 17:00:00.000000 UTC,Outside,299783
2025-02-20 18:00:00.000000 UTC,Inside,83333
2025-02-20 18:00:00.000000 UTC,Outside,227722
2025-02-20 19:00:00.000000 UTC,Inside,49954
2025-02-20 19:00:00.000000 UTC,Outside,140843
2025-02-20 20:00:00.000000 UTC,Inside,34113
2025-02-20 20:00:00.000000 UTC,Outside,100731
2025-02-20 21:00:00.000000 UTC,Inside,32437
2025-02-20 21:00:00.000000 UTC,Outside,79457
2025-02-20 22:00:00.000000 UTC,Inside,31084
2025-02-20 22:00:00.000000 UTC,Outside,64250
2025-02-20 23:00:00.000000 UTC,Inside,13596
2025-02-20 23:00:00.000000 UTC,Outside,37099
2025-02-21 00:00:00.000000 UTC,Inside,7602
2025-02-21 00:00:00.000000 UTC,Outside,18313
2025-02-21 01:00:00.000000 UTC,Inside,2682
2025-02-21 01:00:00.000000 UTC,Outside,7336
2025-02-21 02:00:00.000000 UTC,Inside,1365
2025-02-21 02:00:00.000000 UTC,Outside,4664
2025-02-21 03:00:00.000000 UTC,Inside,1016
2025-02-21 03:00:00.000000 UTC,Outside,5971
2025-02-21 04:00:00.000000 UTC,Inside,1489
2025-02-21 04:00:00.000000 UTC,Outside,16786
2025-02-21 05:00:00.000000 UTC,Inside,6068
2025-02-21 05:00:00.000000 UTC,Outside,57178
2025-02-21 06:00:00.000000 UTC,Inside,15447
2025-02-21 06:00:00.000000 UTC,Outside,111746
2025-02-21 07:00:00.000000 UTC,Inside,27790
2025-02-21 07:00:00.000000 UTC,Outside,184944
2025-02-21 08:00:00.000000 UTC,Inside,41726
2025-02-21 08:00:00.000000 UTC,Outside,220932
2025-02-21 09:00:00.000000 UTC,Inside,33314
2025-02-21 09:00:00.000000 UTC,Outside,160474
2025-02-21 10:00:00.000000 UTC,Inside,27725
2025-02-21 10:00:00.000000 UTC,Outside,125068
2025-02-21 11:00:00.000000 UTC,Inside,27706
2025-02-21 11:00:00.000000 UTC,Outside,121747
2025-02-21 12:00:00.000000 UTC,Inside,31688
2025-02-21 12:00:00.000000 UTC,Outside,130589
2025-02-21 13:00:00.000000 UTC,Inside,36198
2025-02-21 13:00:00.000000 UTC,Outside,146515
2025-02-21 14:00:00.000000 UTC,Inside,43992
2025-02-21 14:00:00.000000 UTC,Outside,168497
2025-02-21 15:00:00.000000 UTC,Inside,56471
2025-02-21 15:00:00.000000 UTC,Outside,206888
2025-02-21 16:00:00.000000 UTC,Inside,67452
2025-02-21 16:00:00.000000 UTC,Outside,228496
2025-02-21 17:00:00.000000 UTC,Inside,78291
2025-02-21 17:00:00.000000 UTC,Outside,249753
2025-02-21 18:00:00.000000 UTC,Inside,62629
2025-02-21 18:00:00.000000 UTC,Outside,197276
2025-02-21 19:00:00.000000 UTC,Inside,45019
2025-02-21 19:00:00.000000 UTC,Outside,139400
2025-02-21 20:00:00.000000 UTC,Inside,33582
2025-02-21 20:00:00.000000 UTC,Outside,100674
2025-02-21 21:00:00.000000 UTC,Inside,30090
2025-02-21 21:00:00.000000 UTC,Outside,84246
2025-02-21 22:00:00.000000 UTC,Inside,26377
2025-02-21 22:00:00.000000 UTC,Outside,70461
2025-02-21 23:00:00.000000 UTC,Inside,18544
2025-02-21 23:00:00.000000 UTC,Outside,49971
2025-02-22 00:00:00.000000 UTC,Inside,11711
2025-02-22 00:00:00.000000 UTC,Outside,27854
2025-02-22 01:00:00.000000 UTC,Inside,5354
2025-02-22 01:00:00.000000 UTC,Outside,13274
2025-02-22 02:00:00.000000 UTC,Inside,2911
2025-02-22 02:00:00.000000 UTC,Outside,8039
2025-02-22 03:00:00.000000 UTC,Inside,1704
2025-02-22 03:00:00.000000 UTC,Outside,6612
2025-02-22 04:00:00.000000 UTC,Inside,1522
2025-02-22 04:00:00.000000 UTC,Outside,10263
2025-02-22 05:00:00.000000 UTC,Inside,2106
2025-02-22 05:00:00.000000 UTC,Outside,21712
2025-02-22 06:00:00.000000 UTC,Inside,4999
2025-02-22 06:00:00.000000 UTC,Outside,42517
2025-02-22 07:00:00.000000 UTC,Inside,7839
2025-02-22 07:00:00.000000 UTC,Outside,63566
2025-02-22 08:00:00.000000 UTC,Inside,11967
2025-02-22 08:00:00.000000 UTC,Outside,79222
2025-02-22 09:00:00.000000 UTC,Inside,16580
2025-02-22 09:00:00.000000 UTC,Outside,92202
2025-02-22 10:00:00.000000 UTC,Inside,21494
2025-02-22 10:00:00.000000 UTC,Outside,101385
2025-02-22 11:00:00.000000 UTC,Inside,26338
2025-02-22 11:00:00.000000 UTC,Outside,114089
2025-02-22 12:00:00.000000 UTC,Inside,30993
2025-02-22 12:00:00.000000 UTC,Outside,130096
2025-02-22 13:00:00.000000 UTC,Inside,35651
2025-02-22 13:00:00.000000 UTC,Outside,140661
2025-02-22 14:00:00.000000 UTC,Inside,38600
2025-02-22 14:00:00.000000 UTC,Outside,145996
2025-02-22 15:00:00.000000 UTC,Inside,43860
2025-02-22 15:00:00.000000 UTC,Outside,154879
2025-02-22 16:00:00.000000 UTC,Inside,47899
2025-02-22 16:00:00.000000 UTC,Outside,154983
2025-02-22 17:00:00.000000 UTC,Inside,46546
2025-02-22 17:00:00.000000 UTC,Outside,148365
2025-02-22 18:00:00.000000 UTC,Inside,43797
2025-02-22 18:00:00.000000 UTC,Outside,139178
2025-02-22 19:00:00.000000 UTC,Inside,35854
2025-02-22 19:00:00.000000 UTC,Outside,112191
2025-02-22 20:00:00.000000 UTC,Inside,27587
2025-02-22 20:00:00.000000 UTC,Outside,83231
2025-02-22 21:00:00.000000 UTC,Inside,25334
2025-02-22 21:00:00.000000 UTC,Outside,70921
2025-02-22 22:00:00.000000 UTC,Inside,26792
2025-02-22 22:00:00.000000 UTC,Outside,67428
2025-02-22 23:00:00.000000 UTC,Inside,25591
2025-02-22 23:00:00.000000 UTC,Outside,49737
2025-02-23 00:00:00.000000 UTC,Inside,11705
2025-02-23 00:00:00.000000 UTC,Outside,29168
2025-02-23 01:00:00.000000 UTC,Inside,5984
2025-02-23 01:00:00.000000 UTC,Outside,14974
2025-02-23 02:00:00.000000 UTC,Inside,3047
2025-02-23 02:00:00.000000 UTC,Outside,9045
2025-02-23 03:00:00.000000 UTC,Inside,1965
2025-02-23 03:00:00.000000 UTC,Outside,6658
2025-02-23 04:00:00.000000 UTC,Inside,1687
2025-02-23 04:00:00.000000 UTC,Outside,8741
2025-02-23 05:00:00.000000 UTC,Inside,1620
2025-02-23 05:00:00.000000 UTC,Outside,15798
2025-02-23 06:00:00.000000 UTC,Inside,3607
2025-02-23 06:00:00.000000 UTC,Outside,29905
2025-02-23 07:00:00.000000 UTC,Inside,5690
2025-02-23 07:00:00.000000 UTC,Outside,43604
2025-02-23 08:00:00.000000 UTC,Inside,8965
2025-02-23 08:00:00.000000 UTC,Outside,57264
2025-02-23 09:00:00.000000 UTC,Inside,13628
2025-02-23 09:00:00.000000 UTC,Outside,73692
2025-02-23 10:00:00.000000 UTC,Inside,17700
2025-02-23 10:00:00.000000 UTC,Outside,87004
2025-02-23 11:00:00.000000 UTC,Inside,22150
2025-02-23 11:00:00.000000 UTC,Outside,97050
2025-02-23 12:00:00.000000 UTC,Inside,25666
2025-02-23 12:00:00.000000 UTC,Outside,107720
2025-02-23 13:00:00.000000 UTC,Inside,29096
2025-02-23 13:00:00.000000 UTC,Outside,117730
2025-02-23 14:00:00.000000 UTC,Inside,32368
2025-02-23 14:00:00.000000 UTC,Outside,124942
2025-02-23 15:00:00.000000 UTC,Inside,34286
2025-02-23 15:00:00.000000 UTC,Outside,125276
2025-02-23 16:00:00.000000 UTC,Inside,36322
2025-02-23 16:00:00.000000 UTC,Outside,120619
2025-02-23 17:00:00.000000 UTC,Inside,36553
2025-02-23 17:00:00.000000 UTC,Outside,112466
2025-02-23 18:00:00.000000 UTC,Inside,32317
2025-02-23 18:00:00.000000 UTC,Outside,98792
2025-02-23 19:00:00.000000 UTC,Inside,24202
2025-02-23 19:00:00.000000 UTC,Outside,74615
2025-02-23 20:00:00.000000 UTC,Inside,18756
2025-02-23 20:00:00.000000 UTC,Outside,57438
2025-02-23 21:00:00.000000 UTC,Inside,16347
2025-02-23 21:00:00.000000 UTC,Outside,49309
2025-02-23 22:00:00.000000 UTC,Inside,13135
2025-02-23 22:00:00.000000 UTC,Outside,41463
2025-02-23 23:00:00.000000 UTC,Inside,8345
2025-02-23 23:00:00.000000 UTC,Outside,25107
2025-02-24 00:00:00.000000 UTC,Inside,4061
2025-02-24 00:00:00.000000 UTC,Outside,12327
2025-02-24 01:00:00.000000 UTC,Inside,1529
2025-02-24 01:00:00.000000 UTC,Outside,5309
2025-02-24 02:00:00.000000 UTC,Inside,889
2025-02-24 02:00:00.000000 UTC,Outside,3818
2025-02-24 03:00:00.000000 UTC,Inside,660
2025-02-24 03:00:00.000000 UTC,Outside,5627
2025-02-24 04:00:00.000000 UTC,Inside,1303
2025-02-24 04:00:00.000000 UTC,Outside,17449
2025-02-24 05:00:00.000000 UTC,Inside,6426
2025-02-24 05:00:00.000000 UTC,Outside,61697
2025-02-24 06:00:00.000000 UTC,Inside,19480
2025-02-24 06:00:00.000000 UTC,Outside,140632
2025-02-24 07:00:00.000000 UTC,Inside,42102
2025-02-24 07:00:00.000000 UTC,Outside,284427
2025-02-24 08:00:00.000000 UTC,Inside,62768
2025-02-24 08:00:00.000000 UTC,Outside,318084
2025-02-24 09:00:00.000000 UTC,Inside,39576
2025-02-24 09:00:00.000000 UTC,Outside,187455
2025-02-24 10:00:00.000000 UTC,Inside,25759
2025-02-24 10:00:00.000000 UTC,Outside,124370
2025-02-24 11:00:00.000000 UTC,Inside,24671
2025-02-24 11:00:00.000000 UTC,Outside,113273
2025-02-24 12:00:00.000000 UTC,Inside,27574
2025-02-24 12:00:00.000000 UTC,Outside,120077
2025-02-24 13:00:00.000000 UTC,Inside,30513
2025-02-24 13:00:00.000000 UTC,Outside,136927
2025-02-24 14:00:00.000000 UTC,Inside,40921
